$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewFielderId,NewBatsmanId,BatsmanId,NewKeeperId
184712858,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,ebb03190-1014-45f2-b469-401d29091f1d,2021-02-18T07:18:18,NA,NA,NA,NA,243716,NA,NA,NA,NA,NA
245324407,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ab900957-72a5-41a4-874d-bc0e091cc111,2021-02-18T07:18:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157062050,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7d22a2bd-9e55-45be-9577-a91e663b6f2f,2021-02-18T07:19:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523806763,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,d82ba45d-0998-4a44-96a1-9b3c4cd1a4f4,2021-02-18T07:19:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946476145,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,41e3f23f-fd83-46e3-a960-1eae0dc462cf,2021-02-18T07:20:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778364242,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,712657c9-79bc-4ef3-b06e-a66bce1d82eb,2021-02-18T07:20:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257303596,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,3561c65c-d6ef-49a7-9b03-62e01c0d578a,2021-02-18T07:20:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611394596,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,6c2dfabc-37ac-4005-989f-4b124e285f22,2021-02-18T07:21:10,NA,NA,NA,NA,239861,NA,NA,NA,NA,NA
684635440,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,2a79e328-785e-493b-87fa-a7565240edef,2021-02-18T07:21:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046504489,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,03f31dc7-2832-416f-b467-875cc8390849,2021-02-18T07:22:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949038196,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,45d0336f-bb70-47d0-8256-faea6b6ae3bd,2021-02-18T07:22:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394230666,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,67927878-65d5-41ae-922c-baa0695e6ae7,2021-02-18T07:22:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225163735,live_scoring_core.events.outdoor_cricket.BatsmanRetired,NA,NA,NA,NA,NA,85665465-8038-4188-965d-3c86bde7a962,2021-02-18T07:22:56,NA,NA,NA,NA,NA,NA,NA,NA,211954,NA
53273579,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,34747bc9-0c7e-415a-9129-1551641cbeef,2021-02-18T07:22:58,NA,NA,NA,NA,NA,NA,NA,188342,NA,NA
601640879,live_scoring_core.events.outdoor_cricket.FielderChanged,NA,NA,NA,NA,NA,fa1599c0-84e2-468f-9a28-77d038c9c5a3,2021-02-18T07:23:39,NA,NA,NA,NA,NA,NA,239863,NA,NA,NA
597347852,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5c8eba08-92ca-4cb7-8456-af8cc10ca72b,2021-02-18T07:23:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846230957,live_scoring_core.events.outdoor_cricket.NewBatsmanSelected,NA,NA,NA,NA,NA,90eb2599-9089-443d-975e-135c32b299d5,2021-02-18T07:23:43,NA,NA,NA,NA,NA,NA,NA,83193,NA,NA
351965116,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,abb21ed8-d177-4888-83bf-dfac90f8829a,2021-02-18T07:23:52,NA,NA,NA,NA,243716,NA,NA,NA,NA,NA
242855095,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,5e13399a-ab7d-453e-a16a-3626e10973bf,2021-02-18T07:24:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933558933,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,fe6ca897-5ac7-45e4-af4b-03ccb8518634,2021-02-18T07:24:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944721018,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,ecb60be1-3d27-4bad-aff9-70ddc9942207,2021-02-18T07:25:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756217048,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6c8ca454-fe0b-474b-9e65-67aff427de64,2021-02-18T07:25:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592955377,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,dad015c7-a6b9-4dfe-a592-cca71022990b,2021-02-18T07:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931446073,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,0cb0d9a7-1226-40fc-910a-344d28ba6db5,2021-02-18T07:26:11,NA,NA,NA,NA,239861,NA,NA,NA,NA,NA
791211464,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,3d40ac54-e6a1-4d1f-9e21-2dada47852c2,2021-02-18T07:26:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206069706,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,8869d612-bfc7-4f51-82e5-be02d955bcd6,2021-02-18T07:27:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792188951,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,793aa6f0-e310-49dd-a4f5-1bb11af7e766,2021-02-18T07:27:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371115782,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,8500161b-f076-41fd-b958-c71b1aa21887,2021-02-18T07:28:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587748741,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,f382a7c1-983c-41e5-bf6c-369aa45576a6,2021-02-18T07:28:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10960196,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,399ca725-dc9f-4f32-b194-17301f1ca289,2021-02-18T07:29:11,NA,NA,NA,NA,243716,NA,NA,NA,NA,NA
