Bowlers,Overs,Runs,Wkts,Econ,id,innings,match_name,date,league,season,home_team,away_team,home_score,away_score,umpire,Player.Id,User.Id,team,season_id,league_id,FirstName,LastName,Maidens,RunsConceded,Wickets,BowlingDotBalls,NoBall,Wide,Catches,RunOuts,DoublePlay,Played,EmailAddressConfirmed,MatchName,LeagueName,SeasonName,StartDateTime,battingFirstName,battingFirstId,bowlingFirstName,bowlingFirstId,$id,$type,Over,Ball
Tenzin Grieve,2,7,0,3.5,305510,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,The Nutty Cuckoo Super Kings,Workers Club Lions,125,188,Ashik Mostafa Alvi,350887,83193,Workers Club Lions,114,1398,Tenzin,Grieve,0,7,0,4,1,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:53:18Z,Workers Club Lions,16726,The Nutty Cuckoo Super Kings,18132,462036438,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Brendan O�Sullivan,2,24,0,12,305510,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,The Nutty Cuckoo Super Kings,Workers Club Lions,125,188,Ashik Mostafa Alvi,NA,NA,NA,114,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Smith,2,22,0,11,305510,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,The Nutty Cuckoo Super Kings,Workers Club Lions,125,188,Ashik Mostafa Alvi,255702,211954,Workers Club Lions,114,1398,Tom,Smith,0,22,0,1,0,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:53:18Z,Workers Club Lions,16726,The Nutty Cuckoo Super Kings,18132,207449670,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Arthur Veness,2,11,2,5.5,305510,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,The Nutty Cuckoo Super Kings,Workers Club Lions,125,188,Ashik Mostafa Alvi,317560,148605,Workers Club Lions,114,1398,Arthur,Veness,0,11,2,2,0,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:53:18Z,Workers Club Lions,16726,The Nutty Cuckoo Super Kings,18132,657047506,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Ron Blair,4,34,0,8.5,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",319380,249287,Major Paine,114,1398,Ron,Blair,0,34,0,8,0,3,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,519032240,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Matthew Love,4,18,1,4.5,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",339102,259547,Major Paine,114,1398,Matthew,Love,0,18,1,4,0,2,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,532203936,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
John Richardson,4,33,1,8.25,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",318132,248667,Major Paine,114,1398,John,Richardson,0,33,1,6,1,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,153358194,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
PHIL Brierley,2,37,0,18.5,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",319291,249228,Major Paine,114,1398,PHIL,Brierley,0,37,0,1,0,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,309009928,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Mark Russell,2,19,0,9.5,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",319381,249288,Major Paine,114,1398,Mark,Russell,0,19,0,1,0,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,400775220,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Dana Bentley,2,28,1,14,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",319382,249289,Major Paine,114,1398,Dana,Bentley,0,28,1,1,2,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,1015034861,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Brock Mills,2,15,0,7.5,305509,1,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",319304,249235,Major Paine,114,1398,Brock,Mills,0,15,0,5,1,4,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,2715860,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Atif Rizvi,4,20,1,5,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",217127,78000,The Hunts,114,1398,Atif,Rizvi,0,20,1,5,0,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,771639167,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Geoff Peace,4,37,1,9.25,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",300434,238804,The Hunts,114,1398,Geoff,Peace,0,37,1,1,0,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,736303750,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Christopher Armstrong,3,22,0,7.33,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",348781,223355,The Hunts,114,1398,Christopher,Armstrong,0,22,0,4,0,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,1059309406,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Nathan Hoffman,3,24,0,8,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",349531,264833,The Hunts,114,1398,Nathan,Hoffman,0,24,0,5,1,2,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,205145558,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Johnny Temuskus,2,14,1,7,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",273794,223613,The Hunts,114,1398,Johnny,Temuskus,0,14,1,2,1,0,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,810803866,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Shaun Marshall,2,22,0,11,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",308836,244413,The Hunts,114,1398,Shaun,Marshall,0,22,0,0,0,2,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,982807429,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Michael Totsis,2,14,1,7,305509,2,Round 6,2021-02-18T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,The Hunts,154,185,"Parth ""Specter"" Makwana",101555,86627,The Hunts,114,1398,Michael,Totsis,0,14,1,2,0,1,0,0,0,0,NA,Round 6,JJ Holland Midweek,2021 Summer,2021-02-18T06:46:44Z,The Hunts,9013,Major Paine,18659,340056051,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Shaun Marshall,4,22,1,5.5,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,308836,244413,The Hunts,114,1398,Shaun,Marshall,0,22,1,2,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,143881323,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Atif Rizvi,4,34,0,8.5,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,217127,78000,The Hunts,114,1398,Atif,Rizvi,0,34,0,5,1,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,559972806,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Nabin Neupane,3,20,3,6.67,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,324589,245620,The Hunts,114,1398,Nabin,Neupane,0,20,3,5,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,194753228,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Darren Eastwell,3,23,0,7.67,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,308837,244414,The Hunts,114,1398,Darren,Eastwell,1,23,0,8,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,316049259,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Sean Kennedy,3,20,0,6.67,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,128203,44711,The Hunts,114,1398,Sean,Kennedy,0,20,0,3,0,3,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,297433129,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Nathan Hoffman,2,29,0,14.5,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,349531,264833,The Hunts,114,1398,Nathan,Hoffman,0,29,0,2,1,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,738553684,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Johnny Temuskus,1,15,0,15,305514,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,273794,223613,The Hunts,114,1398,Johnny,Temuskus,0,15,0,0,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,1066262899,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Michael Drew,3.1,31,1,10,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,301051,239859,The Nutty Cuckoo Super Kings,114,1398,Michael,Drew,0,31,1,4,0,2,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,836975778,live_scoring_core.dtos.outdoor_cricket.Overs,3,1
Pat Danaher,3,32,0,10.67,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,341673,260826,The Nutty Cuckoo Super Kings,114,1398,Pat,Danaher,0,32,0,3,1,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,262517975,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Adam Peel,3,22,0,7.33,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,301057,239863,The Nutty Cuckoo Super Kings,114,1398,Adam,Peel,0,22,0,3,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,28819224,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Ben Cull,2,25,0,12.5,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,305760,242570,The Nutty Cuckoo Super Kings,114,1398,Ben,Cull,0,25,0,1,0,2,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,275595431,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Jimmy Day,2,17,0,8.5,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,301054,125735,The Nutty Cuckoo Super Kings,114,1398,Jimmy,Day,0,17,0,2,1,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,142164113,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Devin Goheen,1,7,1,7,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,307675,243716,The Nutty Cuckoo Super Kings,114,1398,Devin,Goheen,0,7,1,2,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,902509415,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Morgan Tear,1,14,0,14,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,301047,198555,The Nutty Cuckoo Super Kings,114,1398,Morgan,Tear,0,14,0,0,1,2,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,623606414,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Rohan Bythell-Douglas,1,20,0,20,305514,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,The Hunts,The Nutty Cuckoo Super Kings,169,165,Ashik Mostafa Alvi,301052,239860,The Nutty Cuckoo Super Kings,114,1398,Rohan,Bythell-Douglas,0,20,0,0,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:47:33Z,The Nutty Cuckoo Super Kings,18132,The Hunts,9013,823560170,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Henry Franklin,4,13,2,3.25,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,317561,178387,Workers Club Lions,114,1398,Henry,Franklin,0,13,2,4,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,512225015,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
James Ahern,3.1,23,1,7.42,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,255715,211967,Workers Club Lions,114,1398,James,Ahern,0,23,1,4,1,2,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,923470399,live_scoring_core.dtos.outdoor_cricket.Overs,3,1
John Diano,3,12,3,4,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,342879,261405,Workers Club Lions,114,1398,John,Diano,0,12,3,5,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,417511737,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Tom McIntorsh,3,26,0,8.67,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,255751,211994,Workers Club Lions,114,1398,Tom,McIntorsh,0,26,0,5,1,2,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,682328307,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Rohan Obst,3,11,0,3.67,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,255749,211993,Workers Club Lions,114,1398,Rohan,Obst,0,11,0,8,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,419055226,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Arthur Veness,2,7,0,3.5,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,317560,148605,Workers Club Lions,114,1398,Arthur,Veness,0,7,0,6,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,978499084,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
"Parth ""Specter"" Makwana",1,13,0,13,305513,1,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,353073,146139,Workers Club Lions,114,1398,"Parth ""Specter""",Makwana,0,13,0,2,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,914200925,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Matthew Love,3,12,3,4,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,339102,259547,Major Paine,114,1398,Matthew,Love,0,12,3,5,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,715663991,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
James Fyfe,3,11,1,3.67,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,322750,250946,Major Paine,114,1398,James,Fyfe,0,11,1,7,1,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,591166034,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
John Richardson,3,15,2,5,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,318132,248667,Major Paine,114,1398,John,Richardson,0,15,2,4,1,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,895528121,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Ron Blair,3,9,1,3,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,319380,249287,Major Paine,114,1398,Ron,Blair,0,9,1,6,0,1,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,1016802587,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
PHIL Brierley,2,13,0,6.5,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,319291,249228,Major Paine,114,1398,PHIL,Brierley,0,13,0,1,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,1069131494,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Brock Mills,1.1,4,1,3.64,305513,2,Round 7,2021-02-25T16:45:00Z,JJ Holland Midweek,2021 Summer,Major Paine,Workers Club Lions,105,64,Shahid Nizami,319304,249235,Major Paine,114,1398,Brock,Mills,0,4,1,2,0,0,0,0,0,0,NA,Round 7,JJ Holland Midweek,2021 Summer,2021-02-25T06:40:08Z,Major Paine,18659,Workers Club Lions,16726,883236565,live_scoring_core.dtos.outdoor_cricket.Overs,1,1
Rohan Obst,4,32,0,8,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,255749,211993,Workers Club Lions,114,1398,Rohan,Obst,0,32,0,2,0,0,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,318730161,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
John Diano,4,53,1,13.25,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,342879,261405,Workers Club Lions,114,1398,John,Diano,0,53,1,1,2,1,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,405425839,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Henry Franklin,4,23,1,5.75,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,317561,178387,Workers Club Lions,114,1398,Henry,Franklin,0,23,1,6,0,0,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,606926862,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
James Ahern,3,36,1,12,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,255715,211967,Workers Club Lions,114,1398,James,Ahern,0,36,1,2,1,2,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,75005372,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Arthur Veness,3,35,0,11.67,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,317560,148605,Workers Club Lions,114,1398,Arthur,Veness,0,35,0,1,2,2,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,516449832,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Tom McIntorsh,2,33,0,16.5,306943,1,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,255751,211994,Workers Club Lions,114,1398,Tom,McIntorsh,0,33,0,0,0,3,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,624774375,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Michael Rogers,4,16,2,4,306943,2,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,114094,97171,Prahraners,114,1398,Michael,Rogers,0,16,2,5,0,1,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,6574389,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Christopher Armstrong,4,9,0,2.25,306943,2,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,280565,223355,Prahraners,114,1398,Christopher,Armstrong,1,9,0,12,0,0,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,1022140100,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Brett Stewart,4,19,1,4.75,306943,2,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,164270,139662,Prahraners,114,1398,Brett,Stewart,0,19,1,5,0,1,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,880584447,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Thomas McCulloch,3,32,1,10.67,306943,2,NA,2021-03-01T16:35:00Z,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,Prahraners,Workers Club Lions,218,135,Reza Mohammed,167164,142101,Prahraners,114,1398,Thomas,McCulloch,1,32,1,6,0,2,0,0,0,0,NA,NA,JJ Holland / Ross Straw Midweek Minor Championship,2021 Summer,2021-03-01T06:28:01Z,Prahraners,10480,Workers Club Lions,16726,560263019,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
